registry_key,title,category,source,author,year,type,origin,origin_file,authority_tier_candidate,supabase_intake_status,content_preview
f7df7cb9c1af,المدونة الكبرى - الإمام مالك,فقهي,,الإمام مالك بن أنس (رواية سحنون عن ابن القاسم),240,,legacy_source_file,new_references.json,review_required_candidate,discovered_pending_review_not_applied,"كتاب 'المدونة الكبرى' أو 'المدونة' هو الكتاب الأصل في المذهب المالكي، وهو من أهم المراجع الفقهية في التاريخ الإسلامي. المدونة هي رواية الإمام سحنون (توفي 240هـ) عن الإمام عبد الرحمن بن القاسم (توفي 191هـ) عن الإمام مالك بن أنس (93-179هـ).

تتناول المدونة جميع أبواب الفقه الإسلامي، وتعرض آراء الإمام مالك وأصحابه في المسائل الفقهية. في باب الأحباس (الأوقاف)، تعرض المدونة أحكام الوقف في المذهب المالكي بتفصيل واضح.

من أهم ما يميز المذهب المالكي في الوقف: استخدام مصطلح 'الحبس' بدلاً من 'الوقف'، واشتراط التأبيد في الحبس (أي أن يكون مؤبداً لا مؤقتاً)، وجواز الحبس على النفس ثم على الذرية ثم على الجها"
28579d518d6a,المغني - ابن قدامة المقدسي,فقهي,,موفق الدين عبد الله بن أحمد بن قدامة المقدسي,620,,legacy_source_file,new_references.json,review_required_candidate,discovered_pending_review_not_applied,"كتاب 'المغني' للإمام موفق الدين ابن قدامة المقدسي (541-620هـ) من أهم الموسوعات الفقهية في المذهب الحنبلي والفقه الإسلامي عموماً. يُعد من أشمل كتب الفقه المقارن، حيث يعرض آراء المذاهب الأربعة مع الأدلة والترجيح.

يتناول الكتاب جميع أبواب الفقه بما في ذلك باب الوقف، حيث يعرض أحكام الوقف بتفصيل دقيق: تعريف الوقف، شروطه، أركانه، أنواعه (الوقف الخيري والوقف الأهلي)، شروط الواقف، حقوق المستحقين، إدارة الوقف، استبدال الوقف، وإنهاء الوقف.

يتميز المغني بمنهجه العلمي الرصين في عرض المسائل الفقهية، حيث يبدأ بذكر المسألة، ثم يعرض أقوال الفقهاء فيها، ثم يذكر الأدلة من الكتاب والسنة والإجماع والقياس، ثم ين"
d621e0e84347,الموافقات في أصول الشريعة - الشاطبي,فقهي,,أبو إسحاق إبراهيم بن موسى الشاطبي,790,,legacy_source_file,new_references.json,review_required_candidate,discovered_pending_review_not_applied,"كتاب 'الموافقات' للإمام أبي إسحاق الشاطبي (توفي 790هـ) من أهم الكتب في علم مقاصد الشريعة وأصول الفقه. يُعد هذا الكتاب مرجعاً أساسياً لفهم المقاصد الشرعية والقواعد الكلية التي تحكم الاجتهاد الفقهي.

يتناول الكتاب المقاصد الشرعية الخمسة (حفظ الدين، والنفس، والعقل، والنسل، والمال)، وكيفية تطبيقها في الاجتهاد الفقهي. كما يعرض القواعد الأصولية التي يُبنى عليها الفقه الإسلامي، مثل: قاعدة المصالح المرسلة، وقاعدة سد الذرائع، وقاعدة العرف، وقاعدة الاستحسان.

في مجال الأوقاف، يُعد كتاب الموافقات مرجعاً مهماً لفهم المقاصد الشرعية من الوقف، وهي: حفظ المال (من خلال استثمار الوقف)، وتحقيق المصلحة العامة (من"
0ae0b2e01b8a,الوقف الأهلي - التعريف والأحكام,فقهي,الفقه الإسلامي - أنواع الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,الوقف الأهلي هو ما وقف على الذرية والأقارب ثم على جهة بر، وله أحكام خاصة في الإدارة والتوزيع.
34cb50574f2c,الوقف المؤقت - حكمه,فقهي,الفقه المقارن - الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,اختلف الفقهاء في جواز الوقف المؤقت، فأجازه المالكية ومنعه الجمهور، واشترطوا التأبيد في الوقف.
534fdbfb7512,الوقف المشترك - الأحكام,فقهي,الفقه الإسلامي - أحكام الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,يجوز أن يشترك أكثر من واحد في وقف عين واحدة، ولكل منهم نصيبه في الثواب والأجر.
86bbeef97e93,الوقف على المساجد - الفضل والأحكام,فقهي,الفقه الإسلامي - فضائل الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,الوقف على المساجد من أفضل أنواع الوقف، ويشمل بناء المساجد والإنفاق على صيانتها وخدمتها.
1afbba77ead2,الوقف على النفس - الخلاف الفقهي,فقهي,الفقه المقارن - الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,اختلف الفقهاء في جواز الوقف على النفس، فأجازه الحنفية والحنابلة، ومنعه المالكية والشافعية.
e07d99d1e7b7,الوقف على غير المسلمين - الحكم,فقهي,الفقه الإسلامي - أحكام الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,يجوز الوقف على غير المسلمين في أمور البر كالفقراء والمرضى، ولا يجوز على الكنائس والبيع.
149e68c235b4,دور الوقف في المجتمع الإسلامي المعاصر - يوسف القرضاوي,فقهي,,يوسف القرضاوي,2008,,legacy_source_file,new_references.json,review_required_candidate,discovered_pending_review_not_applied,"كتاب 'دور الوقف في المجتمع الإسلامي المعاصر' للشيخ الدكتور يوسف القرضاوي من الدراسات المهمة التي تعرض رؤية معاصرة لدور الوقف في التنمية الشاملة. نُشر الكتاب عام 2008م.

يتناول الكتاب الوقف من منظور شامل، حيث يعرض: الأساس الشرعي للوقف، الدور التاريخي للوقف في الحضارة الإسلامية، الدور المعاصر للوقف في التنمية، والرؤية المستقبلية للوقف.

من أهم أفكار الكتاب:
1. الوقف أداة للتكافل الاجتماعي: يساهم الوقف في سد حاجات الفقراء والمحتاجين دون إذلال أو منّة.
2. الوقف أداة للتنمية الاقتصادية: يوفر الوقف موارد مستدامة للمشاريع التنموية.
3. الوقف أداة للتنمية التعليمية: يساهم الوقف في بناء المدارس والجامعا"
7fb3fe1e7aa7,شرط الواقف - الالتزام به,فقهي,القواعد الفقهية - الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,شرط الواقف كنص الشارع في اللزوم، فيجب الالتزام بشروط الواقف ما لم تخالف الشرع.
89d3f402f0ae,شروط الموقوف - الفقه الإسلامي,فقهي,الفقه الإسلامي العام,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,يشترط في الموقوف أن يكون مالاً متقوماً يمكن الانتفاع به مع بقاء عينه، كالعقار والحيوان والكتب.
445ef75ca622,فتاوى الوقف - سليمان الجاسر,فقهي,https://khair.ws/library/7239/,,,,legacy_source_file,research_data/knowledge_base.json,review_required_candidate,discovered_pending_review_not_applied,"كتاب فتاوى الوقف من تأليف سليمان بن جاسر الجاسر، نشره مركز واقف - مدار الوطن للنشر، الطبعة السادسة 1436 هـ.

موضوعات الكتاب:
- أحكام الوقف المعاصرة
- فتاوى متعلقة بإدارة الأوقاف
- أحكام استبدال الوقف
- أحكام ناظر الوقف
- أحكام الوقف الذري والوقف الخيري

يتناول الكتاب المسائل الفقهية المعاصرة المتعلقة بالوقف، ويجيب على الأسئلة الشائعة حول إدارة الأوقاف واستثمارها."
cacb0b52d90d,نظارة الوقف - الشروط والأحكام,فقهي,الفقه الإسلامي - أحكام الوقف,,,,legacy_source_file,scripts/additional_references.json,review_required_candidate,discovered_pending_review_not_applied,للواقف أن يشترط النظارة لنفسه أو لغيره، وللناظر أن يتقاضى أجرة على عمله بقدر المعروف إن لم يشترط الواقف.
4d060fb9b46b,الوقف على المسجد الأقصى,تاريخي,https://ar.wikipedia.org/wiki/الوقف_على_المسجد_الأقصى,,,,legacy_source_file,research_data/knowledge_base.json,review_required_public_web_candidate,discovered_pending_review_not_applied,"يعود أول وقف على المسجد الأقصى إلى عهد الصحابة، فقد بُني المسجد الأقصى بناءً بسيطاً من الخشب في عهد عمر بن الخطاب عقب زيارته للقدس بعد الفتح الإسلامي.

أهم الأوقاف التاريخية:
1. وقف عمر بن الخطاب: أول وقف على المسجد الأقصى
2. أوقاف صلاح الدين الأيوبي: بعد تحرير القدس عام 1187م
3. أوقاف المماليك: في القرنين 13-15 الميلادي
4. أوقاف العثمانيين: من القرن 16 حتى القرن 20

الأهمية: الوقف على المسجد الأقصى من أقدس الأوقاف الإسلامية، ويشمل المسجد نفسه والعقارات المحيطة به."
24c742afa5df,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,historical,https://www.jstor.org/stable/jj.31872240.3,"O Ze'evi-Berger, N Ben-Melech, B Walker, N Porat",,بحث أكاديمي,legacy_source_file,research_data/jerusalem_land_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة أثرية تتناول حقوق حيازة الأراضي واستخدامها حول القدس في العصرين المملوكي والعثماني. تحلل سجلات الضرائب في سنجق القدس في القرن الثامن عشر.
ffdfce459c9f,متصرفية القدس أواخر العهد العثماني,historical,,عبد العزيز عوض,,كتاب,old_db_success_insert_query,db-query-error-1767974642436.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة تاريخية شاملة لمتصرفية القدس في نهاية العهد العثماني، تغطي الوضع الإداري والاجتماعي والاقتصادي في القدس قبل الانتداب البريطاني. الكتاب متاح للتحميل المجاني على Internet Archive بحجم 32.5 ميجابايت.
9498f1f1ce77,المبسوط للسرخسي - كتاب الوقف,jurisprudence,https://shamela.ws/book/5423/2508,,,,old_db_select_row,db-query-1767967445194.json,supporting_reference_candidate,discovered_pending_review_not_applied,
2d3a06a7ab8f,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",law,https://link.springer.com/chapter/10.1007/978-3-319-50998-3_8,R Kark,2017,بحث أكاديمي,legacy_source_file,research_data/jerusalem_land_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة تحلل تأثيرات قانون الأراضي العثماني على العمليات الزراعية وعمليات الخصخصة في فلسطين خلال الفترة من 1858 إلى 1918. نشرت في Springer وحصلت على 33 استشهاداً أكاديمياً.
22d6e77b5c9d,Land privatization in nineteenth-century Ottoman Palestine,law,https://brill.com/view/journals/ils/22/3/article-p221_2.xml,"N Solomonovich, R Kark",2015,بحث أكاديمي,legacy_source_file,research_data/jerusalem_land_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة منشورة في Islamic Law and Society تحلل عملية خصخصة الأراضي في فلسطين العثمانية في القرن التاسع عشر. استخدمت وثائق ومراسلات القنصلية الألمانية في القدس. حصلت على 22 استشهاداً.
4975fa5e8e6d,Land registry maps in Palestine during the Ottoman period,law,https://www.tandfonline.com/doi/pdf/10.1179/caj.1984.21.1.30,"R Kark, H Gerber",1984,بحث أكاديمي,legacy_source_file,research_data/jerusalem_land_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة رائدة منشورة في The Cartographic Journal تتناول خرائط تسجيل الأراضي في فلسطين خلال الفترة العثمانية. تحلل سجلات الأراضي والمجلس الإداري لمنطقة القدس. حصلت على 20 استشهاداً.
a0224849ca3f,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,law,,راسم محيي الدين خمايسي,2020,دراسة أكاديمية,old_db_success_insert_query,db-query-error-1767974642436.json,supporting_reference_candidate,discovered_pending_review_not_applied,دراسة تناقش الوضع المعقد والإشكال القائم بشأن تسوية الأراضي وتسجيلها في القدس الشرقية، وكذلك الآثار والعواقب. تقترح مبادئ وتوجيهات عامة للسياسات والأدوات لتمكين تسوية الأراضي.
9f7b05b16f40,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",reference,Springer,,,,old_db_select_row,db-query-1767972509854.json,supporting_reference_candidate,discovered_pending_review_not_applied,
49bb88c18d9e,الوقف كأداة لزيادة القوة السياسية وتعزيزها: نموذج وقف خاصكي سلطان في العهد العثماني خلال أواخر القرن الثامن عشر,reference,مركز الملك فيصل للبحوث والدراسات الإسلامية، الرياض,,,,old_db_select_row,db-query-1767972509854.json,supporting_reference_candidate,discovered_pending_review_not_applied,
8a6ccb7a70ef,الأوقاف في فلسطين: دراسة تاريخية وثائقية,تاريخي,,محمد عدنان البخيت وآخرون,2000,,legacy_source_file,new_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,"كتاب 'الأوقاف في فلسطين: دراسة تاريخية وثائقية' من تأليف مجموعة من الباحثين بإشراف الدكتور محمد عدنان البخيت. يُعد من أشمل الدراسات عن تاريخ الأوقاف في فلسطين.

يغطي الكتاب تاريخ الأوقاف في فلسطين منذ الفتح الإسلامي (636م) حتى نهاية الحكم العثماني (1918م)، مع التركيز على العصرين المملوكي (1260-1516م) والعثماني (1516-1918م). يعتمد الكتاب على وثائق أرشيفية من سجلات المحاكم الشرعية والأرشيف العثماني.

يتناول الكتاب عدة موضوعات رئيسية:
1. أنواع الأوقاف في فلسطين: الأوقاف الخيرية (على المساجد والمدارس والمستشفيات)، والأوقاف الذرية (على الذرية ثم على جهة خيرية).
2. الواقفون في فلسطين: السلاطين والأم"
e0cb522d0fb0,الحجج الوقفية في سجلات محكمة القدس الشرعية (القرن 11 هـ),تاريخي,https://dspace.alquds.edu/items/ab359e3f-ea7c-4992-a657-d96d28fc9907,,,,legacy_source_file,research_data/knowledge_base.json,supporting_reference_candidate,discovered_pending_review_not_applied,"دراسة فقهية مقاصدية للحجج الوقفية التي تضمنت إنشاء الوقف في سجلات محكمة القدس الشرعية في القرن الحادي عشر الهجري (17 الميلادي).

أهم النتائج:
1. تنوع الأوقاف: أوقاف خيرية وذرية ومشتركة
2. الشروط: تنوع شروط الواقفين
3. الإدارة: أنظمة إدارة الأوقاف في العصر العثماني
4. التوثيق: أهمية التوثيق الشرعي للأوقاف

الباحث: رياض منير أمين خويص (2022)

الأهمية: توفر هذه الدراسة نظرة شاملة على أنواع الأوقاف وشروطها وإدارتها في القدس خلال القرن 17 الميلادي."
fe0de8c2a560,حجة وقف مصطفى آغا (1821م),تاريخي,https://www.palarchive.org/index.php/Detail/objects/291104/,,,,legacy_source_file,research_data/knowledge_base.json,supporting_reference_candidate,discovered_pending_review_not_applied,"نسخة طبق الأصل من حجة وقف، مخرجة عن سجلات المحكمة الشرعية في القدس، ومؤرخة في عام 1236 هجري الموافق 1821 ميلادي.

معلومات الحجة:
- الواقف: مصطفى آغا
- التاريخ: 1236 هـ / 1821 م
- المصدر: سجلات المحكمة الشرعية في القدس
- النوع: نسخة طبق الأصل

الأهمية:
- نموذج للحجج الوقفية العثمانية
- توثيق تاريخي للأوقاف في القدس
- مصدر قانوني للملكية الوقفية

تعتبر هذه الحجة من الوثائق التاريخية المهمة التي توثق الأوقاف في القدس خلال العصر العثماني."
a4403be8b7af,الفقه الحنبلي - تعريف الوقف,فقهي,الفقه الحنبلي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,الوقف في المذهب الحنبلي هو تحبيس الأصل وتسبيل المنفعة، فتحبس العين ويسبل نفعها في سبيل الخير.
f7fc00e14533,الفقه الحنفي - استبدال الوقف,فقهي,الفقه الحنفي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,لا يجوز استبدال الوقف في المذهب الحنفي إلا إذا تعطلت منافعه بالكلية، وكان في الاستبدال مصلحة ظاهرة، وبإذن القاضي.
321ad714c8ab,الفقه الحنفي - تعريف الوقف,فقهي,الفقه الحنفي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,الوقف في الفقه الحنفي هو حبس العين على ملك الواقف والتصدق بالمنفعة. فالعين تبقى على ملك الواقف، والمنفعة تصرف في الجهة الموقوف عليها.
38cbd246f398,الفقه الحنفي - شروط صحة الوقف,فقهي,الفقه الحنفي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,يشترط لصحة الوقف في المذهب الحنفي: التأبيد، والقربة، وخروج الموقوف عن ملك الواقف حكماً، والقبول من الموقوف عليه إن كان معيناً.
5815e0d46cc0,الفقه الحنفي - وقف المنقول,فقهي,الفقه الحنفي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,لا يجوز وقف المنقول في المذهب الحنفي إلا ما جرى به العرف والتعامل كالكتب والسلاح، أو ما كان تابعاً لوقف العقار.
78d8ba14b18a,الفقه الشافعي - تعريف الوقف,فقهي,الفقه الشافعي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,الوقف في المذهب الشافعي هو حبس مال يمكن الانتفاع به مع بقاء عينه، بقطع التصرف في رقبته على مصرف مباح موجود.
987ac181bc0c,الفقه المالكي - تعريف الوقف,فقهي,الفقه المالكي - كتاب الوقف,,,,legacy_source_file,scripts/additional_references.json,supporting_reference_candidate,discovered_pending_review_not_applied,الوقف في المذهب المالكي هو جعل المنفعة للموقوف عليه ولو في المآل، مع بقاء العين على ملك الواقف أو على حكم ملكه.
c914044c1c5a,المبسوط للسرخسي - كتاب الوقف,فقهي,https://shamela.ws/book/5423/2508,,,,legacy_source_file,research_data/knowledge_base.json,supporting_reference_candidate,discovered_pending_review_not_applied,"المبسوط هو أحد أهم كتب الفقه الحنفي، ألفه محمد بن أحمد بن أبي سهل شمس الأئمة السرخسي (ت 483 هـ).

تعريف الوقف: لغة: الحبس. وشرعاً: حبس المملوك عن التصرف فيه وتسبيل منفعته.

اختلاف الأئمة في ملكية الوقف:
- أبو حنيفة: الوقف لا يزيل الملك عن الواقف، ويبقى على ملكه، لكن يمتنع عن التصرف فيه.
- أبو يوسف ومحمد: الوقف يزيل الملك، ويحبس العين عن الدخول في ملك غيره، وتصير ملكاً لله تعالى.

شروط صحة الوقف:
1. أن يكون على جهة بر لا تنقطع
2. أن يكون المال مما يمكن الانتفاع به مع بقاء عينه
3. أن يكون الواقف أهلاً للتبرع
4. أن يكون الوقف منجزاً غير معلق

أحكام المسجد: إذا بنى على منزله مسجداً وسكن أسفله أو ج"
b4ea817deea5,فتح القدير لابن الهمام - كتاب الوقف,فقهي,https://shamela.ws/book/21744/2777,,,,legacy_source_file,research_data/knowledge_base.json,supporting_reference_candidate,discovered_pending_review_not_applied,"فتح القدير هو شرح على الهداية، ألفه محمد بن عبد الواحد السيواسي المعروف بابن الهمام الحنفي (ت 861 هـ).

الوقف في مرض الموت:
- أبو حنيفة: يعتبر من الثلث لأنه تبرع
- أبو يوسف ومحمد: يعتبر من رأس المال لأنه ليس تمليكاً

خروج الوقف عن الملك: ليس من مقتضيات لفظ ""وقفت داري"" أو ""حبستها"" خروجها عن الملك، فيصدق مع كل منهما (البقاء في الملك أو الخروج منه)، فالترجيح بالدليل.

الوقف على الذرية:
- يجوز الوقف على الذرية والأولاد
- يجوز الوقف على من سيولد في المستقبل القريب"
f0b0449ddbca,مجموع فتاوى ابن تيمية - كتاب الوقف,فقهي,https://www.islamweb.net/ar/library/content/22/4743/,,,,legacy_source_file,research_data/knowledge_base.json,supporting_reference_candidate,discovered_pending_review_not_applied,"مجموع فتاوى شيخ الإسلام أحمد بن عبد الحليم بن تيمية (ت 728 هـ)، يحتوي على فتاوى متعلقة بالوقف من المذهب الحنبلي.

استبدال الوقف:
- يجوز استبدال الوقف بخير منه إذا كان ذلك أنفع للموقوف عليهم
- مثال: إذا وقف داراً أو حانوتاً أو بستاناً أو قرية يكون مغلها قليلاً، فيبدلها بما هو أكثر غلة

الوقف على جهة مباحة:
- الوقف على الأغنياء جائز
- الوقف على المدارس والمساجد من أفضل الأوقاف

شروط الواقف:
- يجب العمل بشرط الواقف ما لم يخالف الشرع
- إذا شرط الواقف ألا ينزل في المدرسة إلا من لم يكن له وظيفة، وجب العمل بشرطه"
